trueR , trueI
0.013337 , -0.005524
n_samples , n_paths , estimateR , estimateI, varianceR, varianceI
154140672 , 1233125376 , 0.208539 , 0.019953, 0.038104, 0.000649
154664960 , 1237319680 , 0.213417 , 0.023207, 0.040032, 0.000825
155189248 , 1241513984 , 0.211957 , 0.020238, 0.039450, 0.000664
155713536 , 1245708288 , 0.207774 , 0.018183, 0.037806, 0.000562
156237824 , 1249902592 , 0.202889 , 0.028333, 0.035930, 0.001146
156762112 , 1254096896 , 0.202173 , 0.033147, 0.035659, 0.001495
157286400 , 1258291200 , 0.196552 , 0.033104, 0.033568, 0.001492
157810688 , 1262485504 , 0.188372 , 0.033601, 0.030637, 0.001531
158334976 , 1266679808 , 0.187470 , 0.036060, 0.030322, 0.001729
158859264 , 1270874112 , 0.190924 , 0.034067, 0.031537, 0.001567
159383552 , 1275068416 , 0.186038 , 0.030641, 0.029826, 0.001308
159907840 , 1279262720 , 0.185228 , 0.024974, 0.029547, 0.000930
160432128 , 1283457024 , 0.181702 , 0.030804, 0.028347, 0.001320
160956416 , 1287651328 , 0.182579 , 0.028605, 0.028643, 0.001165
161480704 , 1291845632 , 0.177320 , 0.030468, 0.026891, 0.001295
162004992 , 1296039936 , 0.182119 , 0.034375, 0.028487, 0.001592
162529280 , 1300234240 , 0.184924 , 0.040213, 0.029442, 0.002092
163053568 , 1304428544 , 0.191189 , 0.044742, 0.031631, 0.002527
163577856 , 1308622848 , 0.192133 , 0.037426, 0.031968, 0.001845
164102144 , 1312817152 , 0.194493 , 0.042020, 0.032818, 0.002260
164626432 , 1317011456 , 0.189643 , 0.044267, 0.031084, 0.002479
165150720 , 1321205760 , 0.191048 , 0.041983, 0.031581, 0.002257
165675008 , 1325400064 , 0.187124 , 0.041471, 0.030202, 0.002209
166199296 , 1329594368 , 0.174047 , 0.040347, 0.025828, 0.002104
166723584 , 1333788672 , 0.171772 , 0.039679, 0.025102, 0.002043
167247872 , 1337982976 , 0.171609 , 0.040279, 0.025050, 0.002098
167772160 , 1342177280 , 0.168981 , 0.044014, 0.024225, 0.002454
168296448 , 1346371584 , 0.169079 , 0.042039, 0.024256, 0.002262
168820736 , 1350565888 , 0.167192 , 0.037954, 0.023671, 0.001890
169345024 , 1354760192 , 0.169954 , 0.048293, 0.024529, 0.002896
169869312 , 1358954496 , 0.166459 , 0.049329, 0.023447, 0.003009
170393600 , 1363148800 , 0.167693 , 0.051064, 0.023826, 0.003202
170917888 , 1367343104 , 0.165900 , 0.051544, 0.023276, 0.003257
171442176 , 1371537408 , 0.159992 , 0.050321, 0.021508, 0.003119
171966464 , 1375731712 , 0.157032 , 0.048896, 0.020648, 0.002962
172490752 , 1379926016 , 0.163543 , 0.045703, 0.022562, 0.002624
173015040 , 1384120320 , 0.158406 , 0.049474, 0.021045, 0.003025
173539328 , 1388314624 , 0.151967 , 0.050815, 0.019218, 0.003174
174063616 , 1392508928 , 0.149317 , 0.052215, 0.018491, 0.003334
174587904 , 1396703232 , 0.152218 , 0.053896, 0.019288, 0.003531
175112192 , 1400897536 , 0.155928 , 0.052508, 0.020332, 0.003368
175636480 , 1405091840 , 0.157903 , 0.051366, 0.020899, 0.003237
176160768 , 1409286144 , 0.154586 , 0.052124, 0.019951, 0.003323
176685056 , 1413480448 , 0.157715 , 0.050399, 0.020845, 0.003127
177209344 , 1417674752 , 0.160498 , 0.049030, 0.021657, 0.002976
177733632 , 1421869056 , 0.156823 , 0.045898, 0.020588, 0.002644
178257920 , 1426063360 , 0.148658 , 0.047974, 0.018312, 0.002862
178782208 , 1430257664 , 0.155090 , 0.051421, 0.020094, 0.003243
179306496 , 1434451968 , 0.154063 , 0.047925, 0.019804, 0.002857
179830784 , 1438646272 , 0.151550 , 0.048109, 0.019103, 0.002877
180355072 , 1442840576 , 0.154319 , 0.053420, 0.019876, 0.003474
180879360 , 1447034880 , 0.156361 , 0.051259, 0.020456, 0.003224
181403648 , 1451229184 , 0.160068 , 0.054349, 0.021530, 0.003585
181927936 , 1455423488 , 0.155935 , 0.053984, 0.020334, 0.003541
182452224 , 1459617792 , 0.162922 , 0.057072, 0.022376, 0.003918
182976512 , 1463812096 , 0.171713 , 0.055504, 0.025083, 0.003724
183500800 , 1468006400 , 0.170674 , 0.056066, 0.024755, 0.003793
184025088 , 1472200704 , 0.168353 , 0.056177, 0.024030, 0.003807
184549376 , 1476395008 , 0.168907 , 0.052314, 0.024202, 0.003345
185073664 , 1480589312 , 0.166795 , 0.053407, 0.023549, 0.003473
185597952 , 1484783616 , 0.164495 , 0.055418, 0.022849, 0.003714
