trueR,trueI
3.645780e-03,6.058400e-04
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI
3375104,126445,74252288,2631801,3.271146e-03,-2.054718e-03,1.403508e-07,7.078570e-06
3391488,126447,74612736,2644573,3.249652e-03,-2.034602e-03,1.569171e-07,6.971934e-06
3407872,126460,74973184,2657303,3.241187e-03,-2.022563e-03,1.636957e-07,6.908504e-06
3424256,126461,75333632,2670163,3.239966e-03,-2.005760e-03,1.646848e-07,6.820456e-06
3440640,126467,75694080,2683020,3.254163e-03,-1.998496e-03,1.533640e-07,6.782564e-06
3457024,126476,76054528,2695748,3.254937e-03,-1.993796e-03,1.527586e-07,6.758105e-06
3473408,126477,76414976,2708555,3.260168e-03,-1.994021e-03,1.486964e-07,6.759279e-06
3489792,126477,76775424,2721346,3.275961e-03,-1.997282e-03,1.367660e-07,6.776247e-06
3506176,126479,77135872,2734152,3.357630e-03,-1.914729e-03,8.303058e-08,6.353267e-06
3522560,126489,77496320,2746993,3.340159e-03,-1.850290e-03,9.340403e-08,6.032572e-06
3538944,126489,77856768,2759781,3.282269e-03,-1.818412e-03,1.321406e-07,5.876997e-06
3555328,126489,78217216,2772544,3.300342e-03,-1.821614e-03,1.193271e-07,5.892533e-06
3571712,126507,78577664,2785320,3.259498e-03,-1.726651e-03,1.492135e-07,5.440513e-06
3588096,126508,78938112,2798158,3.235400e-03,-1.715287e-03,1.684120e-07,5.387629e-06
3604480,126529,79298560,2810858,3.233285e-03,-1.694106e-03,1.701522e-07,5.289751e-06
3620864,126536,79659008,2823745,3.221933e-03,-1.686658e-03,1.796461e-07,5.255547e-06
3637248,126561,80019456,2836482,3.264093e-03,-1.682722e-03,1.456853e-07,5.237517e-06
3653632,126567,80379904,2849344,3.265846e-03,-1.681589e-03,1.443497e-07,5.232333e-06
3670016,126571,80740352,2862123,3.266408e-03,-1.670830e-03,1.439231e-07,5.183225e-06
3686400,126573,81100800,2874901,3.278145e-03,-1.673310e-03,1.351558e-07,5.194526e-06
3702784,126607,81461248,2887571,3.257697e-03,-1.660197e-03,1.506085e-07,5.134925e-06
3719168,126624,81821696,2900275,3.255363e-03,-1.651563e-03,1.524256e-07,5.095870e-06
3735552,126636,82182144,2913032,3.240966e-03,-1.619639e-03,1.638748e-07,4.952758e-06
3751936,126639,82542592,2925997,3.221686e-03,-1.605513e-03,1.798557e-07,4.890083e-06
3768320,126643,82903040,2938790,3.196247e-03,-1.585863e-03,2.020802e-07,4.803561e-06
3784704,126648,83263488,2951446,3.223413e-03,-1.594974e-03,1.783940e-07,4.843581e-06
3801088,126659,83623936,2964207,3.220354e-03,-1.590773e-03,1.809871e-07,4.825111e-06
3817472,126664,83984384,2976981,3.208269e-03,-1.561298e-03,1.914158e-07,4.696488e-06
3833856,126668,84344832,2989839,3.217613e-03,-1.558617e-03,1.833273e-07,4.684872e-06
3850240,126679,84705280,3002612,3.194622e-03,-1.534548e-03,2.035436e-07,4.581262e-06
3866624,126698,85065728,3015372,3.167397e-03,-1.501633e-03,2.288507e-07,4.441443e-06
3883008,126699,85426176,3028092,3.148885e-03,-1.494301e-03,2.469049e-07,4.410593e-06
3899392,126699,85786624,3040790,3.168433e-03,-1.447636e-03,2.278600e-07,4.216765e-06
3915776,126701,86147072,3053459,3.170158e-03,-1.440776e-03,2.262167e-07,4.188638e-06
3932160,126701,86507520,3066248,3.151338e-03,-1.425397e-03,2.444733e-07,4.125925e-06
3948544,126702,86867968,3079051,3.241668e-03,-1.308579e-03,1.633067e-07,3.665002e-06
3964928,126722,87228416,3091755,3.261521e-03,-1.314213e-03,1.476546e-07,3.686604e-06
3981312,126728,87588864,3104527,3.256001e-03,-1.306274e-03,1.519277e-07,3.656179e-06
3997696,126770,87949312,3117150,3.354476e-03,-1.223483e-03,8.485787e-08,3.346422e-06
4014080,126773,88309760,3129859,3.380679e-03,-1.242331e-03,7.027865e-08,3.415735e-06
4030464,126781,88670208,3142649,3.380683e-03,-1.241740e-03,7.027655e-08,3.413552e-06
4046848,127743,89030656,3155389,3.346698e-03,-1.203351e-03,8.945027e-08,3.273171e-06
4063232,127871,89391104,3167992,3.318392e-03,-1.176163e-03,1.071829e-07,3.175536e-06
4079616,134976,89751552,3180792,3.357961e-03,-1.193112e-03,8.283975e-08,3.236227e-06
4096000,135979,90112000,3193597,3.435347e-03,-1.078437e-03,4.428187e-08,2.836790e-06
4112384,169615,90472448,3206318,3.421941e-03,-1.070866e-03,5.010409e-08,2.811343e-06
4128768,176304,90832896,3219039,3.441227e-03,-1.074316e-03,4.184208e-08,2.822926e-06
4145152,176315,91193344,3231879,3.473694e-03,-1.087180e-03,2.961369e-08,2.866318e-06
4161536,176328,91553792,3244660,3.522814e-03,-1.103140e-03,1.512058e-08,2.920613e-06
4177920,176355,91914240,3257520,3.521000e-03,-1.099825e-03,1.556999e-08,2.909294e-06
4194304,176366,92274688,3270253,3.519845e-03,-1.084227e-03,1.585958e-08,2.856327e-06
4210688,176366,92635136,3282907,3.531402e-03,-1.087083e-03,1.308223e-08,2.865987e-06
4227072,176409,92995584,3295592,3.528641e-03,-1.086357e-03,1.372165e-08,2.863531e-06
4243456,176444,93356032,3308443,3.563481e-03,-1.102097e-03,6.773144e-09,2.917049e-06
4259840,176448,93716480,3321210,3.571460e-03,-1.111749e-03,5.523429e-09,2.950111e-06
4276224,176455,94076928,3333942,3.571875e-03,-1.113450e-03,5.461895e-09,2.955958e-06
4292608,176467,94437376,3346709,3.610758e-03,-1.129820e-03,1.226551e-09,3.012517e-06
4308992,176483,94797824,3359568,3.645195e-03,-1.144350e-03,3.420736e-13,3.063165e-06
4325376,176492,95158272,3372418,3.631344e-03,-1.134027e-03,2.084038e-10,3.027139e-06
4341760,176504,95518720,3385193,4.428081e-03,-1.168470e-03,6.119944e-07,3.148174e-06
4358144,176508,95879168,3397806,4.410862e-03,-1.157704e-03,5.853511e-07,3.110086e-06
4374528,176531,96239616,3410565,4.397454e-03,-1.150072e-03,5.650134e-07,3.083225e-06
4390912,176542,96600064,3423321,4.372094e-03,-1.133088e-03,5.275317e-07,3.023871e-06
4407296,176555,96960512,3436263,4.363891e-03,-1.110150e-03,5.156837e-07,2.944623e-06
4423680,176560,97320960,3449164,4.353338e-03,-1.116998e-03,5.006388e-07,2.968171e-06
4440064,176562,97681408,3462019,4.371888e-03,-1.128031e-03,5.272335e-07,3.006310e-06
4456448,176572,98041856,3474756,4.382700e-03,-1.128025e-03,5.430506e-07,3.006287e-06
4472832,176585,98402304,3487542,4.344043e-03,-1.102096e-03,4.875710e-07,2.917044e-06
4489216,176600,98762752,3500268,4.334508e-03,-1.098581e-03,4.743468e-07,2.905051e-06
4505600,176600,99123200,3512963,4.336410e-03,-1.014743e-03,4.769701e-07,2.626289e-06
4521984,176605,99483648,3525727,4.324409e-03,-1.007566e-03,4.605375e-07,2.603078e-06
4538368,176622,99844096,3538422,4.322919e-03,-1.010566e-03,4.585166e-07,2.612767e-06
4554752,176631,100204544,3551262,4.343302e-03,-9.850444e-04,4.865362e-07,2.530913e-06
4571136,176644,100564992,3563981,4.365637e-03,-9.986269e-04,5.181940e-07,2.574314e-06
4587520,176658,100925440,3576820,4.386268e-03,-1.007292e-03,5.483219e-07,2.602194e-06
4603904,176660,101285888,3589542,4.369400e-03,-9.994728e-04,5.236251e-07,2.577029e-06
4620288,176670,101646336,3602314,4.372195e-03,-1.002785e-03,5.276792e-07,2.587673e-06
4636672,176673,102006784,3615114,4.376339e-03,-9.796629e-04,5.337168e-07,2.513819e-06
4653056,176673,102367232,3627839,4.376182e-03,-9.815927e-04,5.334875e-07,2.519943e-06
4669440,176674,102727680,3640626,4.421142e-03,-9.998794e-04,6.011868e-07,2.578335e-06
4685824,176681,103088128,3653267,4.442883e-03,-1.010445e-03,6.353735e-07,2.612378e-06
4702208,176683,103448576,3665924,4.441003e-03,-1.012944e-03,6.323801e-07,2.620461e-06
