trueR,trueI
-1.044620e-01,1.066940e-01
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI
4096000,47174,4096000,511577,-1.057148e-01,1.057758e-01,1.569396e-06,8.431635e-07
4112384,47224,4112384,513637,-1.057122e-01,1.057272e-01,1.562907e-06,9.346921e-07
4128768,49597,4128768,515748,-1.056118e-01,1.057831e-01,1.321962e-06,8.296719e-07
4145152,49711,4145152,517804,-1.056309e-01,1.056748e-01,1.366395e-06,1.038803e-06
4161536,49766,4161536,519908,-1.055509e-01,1.056861e-01,1.185643e-06,1.015862e-06
4177920,49926,4177920,521940,-1.055189e-01,1.056506e-01,1.116995e-06,1.088578e-06
4194304,50067,4194304,523913,-1.054578e-01,1.056795e-01,9.915877e-07,1.029151e-06
4210688,50107,4210688,525894,-1.054123e-01,1.057701e-01,9.030686e-07,8.535395e-07
4227072,50123,4227072,527971,-1.053404e-01,1.058024e-01,7.715100e-07,7.949834e-07
4243456,50128,4243456,529981,-1.052679e-01,1.058192e-01,6.495221e-07,7.651881e-07
4259840,50140,4259840,532075,-1.052274e-01,1.057749e-01,5.857659e-07,8.447789e-07
4276224,50151,4276224,534077,-1.052477e-01,1.058391e-01,6.172792e-07,7.309211e-07
4292608,50154,4292608,536111,-1.052934e-01,1.058596e-01,6.912307e-07,6.962324e-07
4308992,50156,4308992,538125,-1.051914e-01,1.058572e-01,5.320416e-07,7.001670e-07
4325376,50162,4325376,540189,-1.052286e-01,1.058942e-01,5.877520e-07,6.397117e-07
4341760,50165,4341760,542168,-1.051942e-01,1.058506e-01,5.360708e-07,7.113081e-07
4358144,50166,4358144,544183,-1.051785e-01,1.058529e-01,5.133722e-07,7.074676e-07
4374528,50167,4374528,546209,-1.052289e-01,1.058512e-01,5.881404e-07,7.102528e-07
4390912,50197,4390912,548274,-1.052535e-01,1.058531e-01,6.264565e-07,7.071292e-07
4407296,50198,4407296,550310,-1.052764e-01,1.058959e-01,6.632969e-07,6.369378e-07
4423680,50206,4423680,552359,-1.052499e-01,1.058591e-01,6.207964e-07,6.970906e-07
4440064,50207,4440064,554440,-1.052675e-01,1.058794e-01,6.488497e-07,6.634911e-07
4456448,50209,4456448,556454,-1.052320e-01,1.059183e-01,5.929155e-07,6.016563e-07
4472832,50213,4472832,558516,-1.053341e-01,1.059219e-01,7.604898e-07,5.961556e-07
4489216,50214,4489216,560603,-1.053353e-01,1.061033e-01,7.625834e-07,3.489757e-07
4505600,50215,4505600,562635,-1.053529e-01,1.061374e-01,7.937085e-07,3.097738e-07
4521984,50254,4521984,564692,-1.053846e-01,1.060747e-01,8.512832e-07,3.835321e-07
4538368,50913,4538368,566726,-1.054153e-01,1.060665e-01,9.088695e-07,3.937224e-07
4554752,52022,4554752,568755,-1.053657e-01,1.061225e-01,8.167469e-07,3.266512e-07
4571136,52250,4571136,570823,-1.054048e-01,1.061846e-01,8.889214e-07,2.595300e-07
4587520,52281,4587520,572939,-1.053444e-01,1.061585e-01,7.785940e-07,2.867874e-07
4603904,52740,4603904,575057,-1.052543e-01,1.061568e-01,6.277546e-07,2.885297e-07
4620288,52757,4620288,577060,-1.052629e-01,1.061368e-01,6.415127e-07,3.104460e-07
4636672,52875,4636672,579113,-1.052412e-01,1.061277e-01,6.072170e-07,3.206915e-07
4653056,52962,4653056,581142,-1.051425e-01,1.061382e-01,4.631191e-07,3.088788e-07
4669440,52986,4669440,583114,-1.050635e-01,1.061490e-01,3.618115e-07,2.969709e-07
4685824,53075,4685824,585127,-1.051134e-01,1.061596e-01,4.243761e-07,2.855519e-07
4702208,53576,4702208,587161,-1.051177e-01,1.061975e-01,4.298881e-07,2.464967e-07
4718592,53610,4718592,589235,-1.051603e-01,1.062415e-01,4.876204e-07,2.047932e-07
4734976,53616,4734976,591258,-1.050811e-01,1.061189e-01,3.833199e-07,3.307519e-07
4751360,53634,4751360,593255,-1.050979e-01,1.060896e-01,4.043494e-07,3.653156e-07
