trueR , trueI
0.318325 , -0.041093
n_samples , n_paths , estimateR , estimateI, varianceR, varianceI
337920 , 337920 , 0.322784 , -0.042839, 0.000020, 0.000003
338944 , 338944 , 0.322430 , -0.042703, 0.000017, 0.000003
339968 , 339968 , 0.322263 , -0.042649, 0.000016, 0.000002
340992 , 340992 , 0.321836 , -0.042562, 0.000012, 0.000002
342016 , 342016 , 0.321902 , -0.042552, 0.000013, 0.000002
343040 , 343040 , 0.322133 , -0.042674, 0.000015, 0.000002
344064 , 344064 , 0.322185 , -0.042675, 0.000015, 0.000003
345088 , 345088 , 0.322236 , -0.042676, 0.000015, 0.000003
346112 , 346112 , 0.322267 , -0.042661, 0.000016, 0.000002
347136 , 347136 , 0.322218 , -0.042650, 0.000015, 0.000002
348160 , 348160 , 0.322084 , -0.042614, 0.000014, 0.000002
349184 , 349184 , 0.322032 , -0.042589, 0.000014, 0.000002
350208 , 350208 , 0.322047 , -0.042573, 0.000014, 0.000002
351232 , 351232 , 0.322370 , -0.042704, 0.000016, 0.000003
352256 , 352256 , 0.322624 , -0.042731, 0.000018, 0.000003
353280 , 353280 , 0.322968 , -0.042864, 0.000022, 0.000003
354304 , 354304 , 0.323021 , -0.042852, 0.000022, 0.000003
355328 , 355328 , 0.322654 , -0.042705, 0.000019, 0.000003
356352 , 356352 , 0.324483 , -0.042853, 0.000038, 0.000003
357376 , 357376 , 0.324574 , -0.042859, 0.000039, 0.000003
358400 , 358400 , 0.324398 , -0.042794, 0.000037, 0.000003
359424 , 359424 , 0.324393 , -0.042788, 0.000037, 0.000003
360448 , 360448 , 0.324356 , -0.042779, 0.000036, 0.000003
361472 , 361472 , 0.324550 , -0.042799, 0.000039, 0.000003
362496 , 362496 , 0.324541 , -0.042780, 0.000039, 0.000003
363520 , 363520 , 0.324607 , -0.042784, 0.000039, 0.000003
364544 , 364544 , 0.324387 , -0.042714, 0.000037, 0.000003
365568 , 365568 , 0.324515 , -0.042726, 0.000038, 0.000003
366592 , 366592 , 0.324530 , -0.042711, 0.000039, 0.000003
367616 , 367616 , 0.324579 , -0.042713, 0.000039, 0.000003
368640 , 368640 , 0.324527 , -0.042702, 0.000038, 0.000003
369664 , 369664 , 0.324623 , -0.042710, 0.000040, 0.000003
370688 , 370688 , 0.324154 , -0.042567, 0.000034, 0.000002
371712 , 371712 , 0.323997 , -0.042518, 0.000032, 0.000002
372736 , 372736 , 0.323527 , -0.042561, 0.000027, 0.000002
373760 , 373760 , 0.323422 , -0.042507, 0.000026, 0.000002
374784 , 374784 , 0.323509 , -0.042502, 0.000027, 0.000002
375808 , 375808 , 0.323529 , -0.042500, 0.000027, 0.000002
376832 , 376832 , 0.323338 , -0.042447, 0.000025, 0.000002
377856 , 377856 , 0.323457 , -0.042459, 0.000026, 0.000002
378880 , 378880 , 0.323199 , -0.042398, 0.000024, 0.000002
379904 , 379904 , 0.323548 , -0.042526, 0.000027, 0.000002
380928 , 380928 , 0.323350 , -0.042473, 0.000025, 0.000002
381952 , 381952 , 0.323371 , -0.042471, 0.000025, 0.000002
382976 , 382976 , 0.323496 , -0.042484, 0.000027, 0.000002
384000 , 384000 , 0.323446 , -0.042461, 0.000026, 0.000002
385024 , 385024 , 0.323214 , -0.042404, 0.000024, 0.000002
386048 , 386048 , 0.323309 , -0.042412, 0.000025, 0.000002
387072 , 387072 , 0.323621 , -0.042535, 0.000028, 0.000002
388096 , 388096 , 0.323630 , -0.042520, 0.000028, 0.000002
389120 , 389120 , 0.323746 , -0.042531, 0.000029, 0.000002
390144 , 390144 , 0.323897 , -0.042546, 0.000031, 0.000002
391168 , 391168 , 0.323945 , -0.042548, 0.000032, 0.000002
392192 , 392192 , 0.324073 , -0.042561, 0.000033, 0.000002
393216 , 393216 , 0.323947 , -0.042467, 0.000032, 0.000002
394240 , 394240 , 0.324009 , -0.042471, 0.000032, 0.000002
395264 , 395264 , 0.323926 , -0.042457, 0.000031, 0.000002
396288 , 396288 , 0.323995 , -0.042462, 0.000032, 0.000002
397312 , 397312 , 0.324017 , -0.042450, 0.000032, 0.000002
398336 , 398336 , 0.324129 , -0.042461, 0.000034, 0.000002
399360 , 399360 , 0.323939 , -0.042410, 0.000032, 0.000002
400384 , 400384 , 0.323993 , -0.042414, 0.000032, 0.000002
401408 , 401408 , 0.324004 , -0.042412, 0.000032, 0.000002
402432 , 402432 , 0.324154 , -0.042416, 0.000034, 0.000002
403456 , 403456 , 0.324069 , -0.042390, 0.000033, 0.000002
404480 , 404480 , 0.324172 , -0.042400, 0.000034, 0.000002
405504 , 405504 , 0.323727 , -0.042257, 0.000029, 0.000001
406528 , 406528 , 0.323601 , -0.042227, 0.000028, 0.000001
407552 , 407552 , 0.323641 , -0.042229, 0.000028, 0.000001
408576 , 408576 , 0.323716 , -0.042236, 0.000029, 0.000001
409600 , 409600 , 0.323703 , -0.042220, 0.000029, 0.000001
410624 , 410624 , 0.323527 , -0.042172, 0.000027, 0.000001
411648 , 411648 , 0.323748 , -0.042197, 0.000029, 0.000001
412672 , 412672 , 0.323784 , -0.042188, 0.000030, 0.000001
413696 , 413696 , 0.323785 , -0.042174, 0.000030, 0.000001
414720 , 414720 , 0.323824 , -0.042176, 0.000030, 0.000001
