trueR,trueI
-2.946506e-01,-1.869979e-01
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI
2408448,22237,24084480,8841873,-2.940449e-01,-1.864727e-01,3.668393e-07,2.757947e-07
2424832,22239,24248320,8901768,-2.941182e-01,-1.864655e-01,2.835012e-07,2.834536e-07
2441216,22240,24412160,8962156,-2.940656e-01,-1.864605e-01,3.422479e-07,2.887459e-07
2457600,22243,24576000,9022351,-2.940523e-01,-1.864090e-01,3.580122e-07,3.467609e-07
2473984,22244,24739840,9082454,-2.939913e-01,-1.864091e-01,4.346593e-07,3.466030e-07
2490368,22247,24903680,9142726,-2.941772e-01,-1.864842e-01,2.240887e-07,2.638598e-07
2506752,22254,25067520,9202757,-2.942449e-01,-1.864957e-01,1.646401e-07,2.521738e-07
2523136,22257,25231360,9262809,-2.944089e-01,-1.865422e-01,5.840295e-08,2.076148e-07
2539520,22257,25395200,9323113,-2.944663e-01,-1.865553e-01,3.397658e-08,1.958633e-07
2555904,22261,25559040,9383128,-2.943668e-01,-1.865209e-01,8.056362e-08,2.274874e-07
2572288,22266,25722880,9443249,-2.943359e-01,-1.865462e-01,9.906273e-08,2.039915e-07
2588672,22267,25886720,9503698,-2.943855e-01,-1.865657e-01,7.028939e-08,1.867395e-07
2605056,22268,26050560,9564055,-2.943314e-01,-1.865857e-01,1.018777e-07,1.698563e-07
2621440,22273,26214400,9624325,-2.943473e-01,-1.865982e-01,9.197174e-08,1.597671e-07
2637824,22275,26378240,9684478,-2.944778e-01,-1.866161e-01,2.987832e-08,1.457580e-07
2654208,22276,26542080,9744772,-2.944573e-01,-1.866260e-01,3.737559e-08,1.382566e-07
2670592,22276,26705920,9804997,-2.945032e-01,-1.866273e-01,2.173622e-08,1.372942e-07
2686976,22277,26869760,9865024,-2.945155e-01,-1.866165e-01,1.826648e-08,1.454396e-07
2703360,22277,27033600,9925212,-2.944970e-01,-1.866437e-01,2.358416e-08,1.254159e-07
2719744,22278,27197440,9985309,-2.945423e-01,-1.866556e-01,1.172925e-08,1.171860e-07
2736128,22279,27361280,10045322,-2.945813e-01,-1.866679e-01,4.805290e-09,1.088712e-07
2752512,22280,27525120,10105427,-2.945510e-01,-1.866709e-01,9.931910e-09,1.069232e-07
2768896,22281,27688960,10165324,-2.945543e-01,-1.866352e-01,9.272015e-09,1.315147e-07
2785280,22282,27852800,10225313,-2.945438e-01,-1.865915e-01,1.141507e-08,1.651241e-07
2801664,22287,28016640,10285802,-2.944963e-01,-1.866283e-01,2.381356e-08,1.366104e-07
2818048,22293,28180480,10345782,-2.944714e-01,-1.866219e-01,3.210245e-08,1.413543e-07
2834432,22315,28344320,10405837,-2.945224e-01,-1.866383e-01,1.643770e-08,1.293299e-07
2850816,22340,28508160,10466098,-2.945107e-01,-1.866765e-01,1.956980e-08,1.033096e-07
2867200,22346,28672000,10526220,-2.945435e-01,-1.866723e-01,1.147245e-08,1.059897e-07
2883584,22353,28835840,10586222,-2.945063e-01,-1.866535e-01,2.082331e-08,1.185981e-07
2899968,22357,28999680,10646068,-2.944961e-01,-1.866303e-01,2.387799e-08,1.350945e-07
2916352,22361,29163520,10706283,-2.945224e-01,-1.866238e-01,1.644534e-08,1.399349e-07
2932736,22364,29327360,10766633,-2.945780e-01,-1.866508e-01,5.279194e-09,1.204941e-07
2949120,22364,29491200,10826682,-2.946080e-01,-1.866660e-01,1.816236e-09,1.101731e-07
2965504,22368,29655040,10887154,-2.946397e-01,-1.866964e-01,1.183276e-10,9.088139e-08
2981888,22376,29818880,10947353,-2.946309e-01,-1.866676e-01,3.868905e-10,1.090778e-07
2998272,22380,29982720,11007709,-2.945378e-01,-1.866778e-01,1.273097e-08,1.024397e-07
3014656,22394,30146560,11068077,-2.945756e-01,-1.867115e-01,5.631339e-09,8.201661e-08
3031040,22395,30310400,11128550,-2.945490e-01,-1.867347e-01,1.032177e-08,6.926598e-08
3047424,22399,30474240,11188281,-2.945017e-01,-1.866888e-01,2.216895e-08,9.550274e-08
3063808,22405,30638080,11248840,-2.945330e-01,-1.867148e-01,1.383676e-08,8.014967e-08
3080192,22405,30801920,11308895,-2.944940e-01,-1.866980e-01,2.453640e-08,8.994047e-08
3096576,22414,30965760,11368986,-2.944969e-01,-1.867213e-01,2.362079e-08,7.648850e-08
3112960,22428,31129600,11429356,-2.945288e-01,-1.867412e-01,1.485027e-08,6.588842e-08
3129344,22716,31293440,11489519,-2.944510e-01,-1.867495e-01,3.983463e-08,6.168153e-08
3145728,22717,31457280,11549498,-2.944172e-01,-1.867755e-01,5.446715e-08,4.946169e-08
3162112,26996,31621120,11609116,-2.943983e-01,-1.867342e-01,6.364351e-08,6.954863e-08
3178496,27041,31784960,11669410,-2.943873e-01,-1.867084e-01,6.932874e-08,8.378423e-08
3194880,27061,31948800,11729522,-2.943503e-01,-1.867329e-01,9.020880e-08,7.020250e-08
3211264,27070,32112640,11789530,-2.943354e-01,-1.866940e-01,9.934433e-08,9.234268e-08
3227648,27071,32276480,11849809,-2.943270e-01,-1.867109e-01,1.047128e-07,8.234981e-08
3244032,27076,32440320,11909903,-2.943346e-01,-1.867257e-01,9.988990e-08,7.406824e-08
3260416,27089,32604160,11969978,-2.943488e-01,-1.867288e-01,9.108814e-08,7.238278e-08
3276800,27096,32768000,12030234,-2.943407e-01,-1.866968e-01,9.606538e-08,9.063896e-08
3293184,27097,32931840,12090503,-2.942749e-01,-1.867200e-01,1.411639e-07,7.724039e-08
3309568,27098,33095680,12150212,-2.942531e-01,-1.867103e-01,1.580089e-07,8.268368e-08
3325952,27127,33259520,12210119,-2.941414e-01,-1.866801e-01,2.592872e-07,1.009950e-07
3342336,27130,33423360,12270192,-2.941407e-01,-1.866713e-01,2.600465e-07,1.066213e-07
3358720,27137,33587200,12330065,-2.941295e-01,-1.866724e-01,2.715696e-07,1.059412e-07
3375104,27138,33751040,12390023,-2.941719e-01,-1.866817e-01,2.291678e-07,9.998411e-08
3391488,27138,33914880,12450221,-2.942583e-01,-1.867087e-01,1.538899e-07,8.362041e-08
3407872,27146,34078720,12510267,-2.942514e-01,-1.866937e-01,1.594099e-07,9.249670e-08
