trueR , trueI
-0.001721 , 0.001279
n_samples , n_paths , estimateR , estimateI, varianceR, varianceI
217088 , 1736704 , -0.001711 , 0.001325, 0.000000, 0.000000
218112 , 1744896 , -0.001708 , 0.001324, 0.000000, 0.000000
219136 , 1753088 , -0.001707 , 0.001324, 0.000000, 0.000000
220160 , 1761280 , -0.001711 , 0.001327, 0.000000, 0.000000
221184 , 1769472 , -0.001707 , 0.001325, 0.000000, 0.000000
222208 , 1777664 , -0.001706 , 0.001321, 0.000000, 0.000000
223232 , 1785856 , -0.001698 , 0.001308, 0.000000, 0.000000
224256 , 1794048 , -0.001690 , 0.001295, 0.000000, 0.000000
225280 , 1802240 , -0.001700 , 0.001308, 0.000000, 0.000000
226304 , 1810432 , -0.001706 , 0.001316, 0.000000, 0.000000
227328 , 1818624 , -0.001708 , 0.001317, 0.000000, 0.000000
228352 , 1826816 , -0.001704 , 0.001311, 0.000000, 0.000000
229376 , 1835008 , -0.001706 , 0.001312, 0.000000, 0.000000
230400 , 1843200 , -0.001698 , 0.001300, 0.000000, 0.000000
231424 , 1851392 , -0.001691 , 0.001290, 0.000000, 0.000000
232448 , 1859584 , -0.001687 , 0.001277, 0.000000, 0.000000
233472 , 1867776 , -0.001685 , 0.001275, 0.000000, 0.000000
234496 , 1875968 , -0.001684 , 0.001269, 0.000000, 0.000000
235520 , 1884160 , -0.001677 , 0.001260, 0.000000, 0.000000
236544 , 1892352 , -0.001674 , 0.001254, 0.000000, 0.000000
237568 , 1900544 , -0.001676 , 0.001259, 0.000000, 0.000000
238592 , 1908736 , -0.001683 , 0.001264, 0.000000, 0.000000
239616 , 1916928 , -0.001680 , 0.001258, 0.000000, 0.000000
240640 , 1925120 , -0.001688 , 0.001272, 0.000000, 0.000000
241664 , 1933312 , -0.001690 , 0.001273, 0.000000, 0.000000
242688 , 1941504 , -0.001696 , 0.001281, 0.000000, 0.000000
243712 , 1949696 , -0.001697 , 0.001287, 0.000000, 0.000000
244736 , 1957888 , -0.001706 , 0.001301, 0.000000, 0.000000
245760 , 1966080 , -0.001705 , 0.001300, 0.000000, 0.000000
246784 , 1974272 , -0.001709 , 0.001305, 0.000000, 0.000000
247808 , 1982464 , -0.001704 , 0.001299, 0.000000, 0.000000
248832 , 1990656 , -0.001709 , 0.001305, 0.000000, 0.000000
249856 , 1998848 , -0.001708 , 0.001305, 0.000000, 0.000000
250880 , 2007040 , -0.001710 , 0.001307, 0.000000, 0.000000
251904 , 2015232 , -0.001715 , 0.001312, 0.000000, 0.000000
252928 , 2023424 , -0.001711 , 0.001306, 0.000000, 0.000000
253952 , 2031616 , -0.001711 , 0.001308, 0.000000, 0.000000
254976 , 2039808 , -0.001710 , 0.001307, 0.000000, 0.000000
256000 , 2048000 , -0.001713 , 0.001312, 0.000000, 0.000000
257024 , 2056192 , -0.001712 , 0.001309, 0.000000, 0.000000
258048 , 2064384 , -0.001708 , 0.001301, 0.000000, 0.000000
259072 , 2072576 , -0.001708 , 0.001303, 0.000000, 0.000000
260096 , 2080768 , -0.001718 , 0.001314, 0.000000, 0.000000
261120 , 2088960 , -0.001715 , 0.001310, 0.000000, 0.000000
262144 , 2097152 , -0.001714 , 0.001307, 0.000000, 0.000000
263168 , 2105344 , -0.001718 , 0.001312, 0.000000, 0.000000
264192 , 2113536 , -0.001714 , 0.001306, 0.000000, 0.000000
265216 , 2121728 , -0.001715 , 0.001308, 0.000000, 0.000000
266240 , 2129920 , -0.001710 , 0.001304, 0.000000, 0.000000
267264 , 2138112 , -0.001707 , 0.001298, 0.000000, 0.000000
268288 , 2146304 , -0.001712 , 0.001305, 0.000000, 0.000000
269312 , 2154496 , -0.001708 , 0.001301, 0.000000, 0.000000
270336 , 2162688 , -0.001715 , 0.001313, 0.000000, 0.000000
271360 , 2170880 , -0.001705 , 0.001306, 0.000000, 0.000000
272384 , 2179072 , -0.001707 , 0.001310, 0.000000, 0.000000
273408 , 2187264 , -0.001703 , 0.001305, 0.000000, 0.000000
274432 , 2195456 , -0.001703 , 0.001305, 0.000000, 0.000000
275456 , 2203648 , -0.001702 , 0.001302, 0.000000, 0.000000
276480 , 2211840 , -0.001699 , 0.001295, 0.000000, 0.000000
277504 , 2220032 , -0.001696 , 0.001295, 0.000000, 0.000000
278528 , 2228224 , -0.001692 , 0.001289, 0.000000, 0.000000
279552 , 2236416 , -0.001686 , 0.001279, 0.000000, 0.000000
280576 , 2244608 , -0.001689 , 0.001281, 0.000000, 0.000000
281600 , 2252800 , -0.001686 , 0.001271, 0.000000, 0.000000
282624 , 2260992 , -0.001689 , 0.001275, 0.000000, 0.000000
283648 , 2269184 , -0.001684 , 0.001270, 0.000000, 0.000000
284672 , 2277376 , -0.001694 , 0.001282, 0.000000, 0.000000
285696 , 2285568 , -0.001699 , 0.001290, 0.000000, 0.000000
286720 , 2293760 , -0.001703 , 0.001295, 0.000000, 0.000000
287744 , 2301952 , -0.001697 , 0.001286, 0.000000, 0.000000
288768 , 2310144 , -0.001692 , 0.001278, 0.000000, 0.000000
289792 , 2318336 , -0.001686 , 0.001273, 0.000000, 0.000000
290816 , 2326528 , -0.001684 , 0.001268, 0.000000, 0.000000
291840 , 2334720 , -0.001679 , 0.001259, 0.000000, 0.000000
292864 , 2342912 , -0.001676 , 0.001254, 0.000000, 0.000000
293888 , 2351104 , -0.001682 , 0.001260, 0.000000, 0.000000
294912 , 2359296 , -0.001685 , 0.001262, 0.000000, 0.000000
295936 , 2367488 , -0.001686 , 0.001265, 0.000000, 0.000000
296960 , 2375680 , -0.001686 , 0.001266, 0.000000, 0.000000
297984 , 2383872 , -0.001692 , 0.001279, 0.000000, 0.000000
299008 , 2392064 , -0.001692 , 0.001278, 0.000000, 0.000000
300032 , 2400256 , -0.001688 , 0.001271, 0.000000, 0.000000
301056 , 2408448 , -0.001687 , 0.001270, 0.000000, 0.000000
302080 , 2416640 , -0.001686 , 0.001269, 0.000000, 0.000000
303104 , 2424832 , -0.001680 , 0.001261, 0.000000, 0.000000
304128 , 2433024 , -0.001685 , 0.001267, 0.000000, 0.000000
305152 , 2441216 , -0.001679 , 0.001259, 0.000000, 0.000000
306176 , 2449408 , -0.001677 , 0.001255, 0.000000, 0.000000
307200 , 2457600 , -0.001671 , 0.001249, 0.000000, 0.000000
308224 , 2465792 , -0.001675 , 0.001254, 0.000000, 0.000000
309248 , 2473984 , -0.001677 , 0.001253, 0.000000, 0.000000
310272 , 2482176 , -0.001673 , 0.001250, 0.000000, 0.000000
311296 , 2490368 , -0.001678 , 0.001257, 0.000000, 0.000000
312320 , 2498560 , -0.001682 , 0.001263, 0.000000, 0.000000
313344 , 2506752 , -0.001680 , 0.001260, 0.000000, 0.000000
314368 , 2514944 , -0.001677 , 0.001255, 0.000000, 0.000000
315392 , 2523136 , -0.001674 , 0.001250, 0.000000, 0.000000
316416 , 2531328 , -0.001672 , 0.001245, 0.000000, 0.000000
317440 , 2539520 , -0.001674 , 0.001249, 0.000000, 0.000000
318464 , 2547712 , -0.001674 , 0.001249, 0.000000, 0.000000
319488 , 2555904 , -0.001671 , 0.001244, 0.000000, 0.000000
320512 , 2564096 , -0.001671 , 0.001242, 0.000000, 0.000000
321536 , 2572288 , -0.001674 , 0.001246, 0.000000, 0.000000
322560 , 2580480 , -0.001674 , 0.001246, 0.000000, 0.000000
323584 , 2588672 , -0.001674 , 0.001246, 0.000000, 0.000000
324608 , 2596864 , -0.001677 , 0.001250, 0.000000, 0.000000
325632 , 2605056 , -0.001680 , 0.001254, 0.000000, 0.000000
326656 , 2613248 , -0.001678 , 0.001249, 0.000000, 0.000000
327680 , 2621440 , -0.001677 , 0.001242, 0.000000, 0.000000
328704 , 2629632 , -0.001674 , 0.001237, 0.000000, 0.000000
