trueR,trueI
2.209709e-02,5.334709e-02
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI
3833856,65494,49840128,437823,-1.029912e-03,1.418819e-01,5.348583e-04,7.838405e-03
3850240,65511,50053120,439635,-1.224014e-03,1.403305e-01,5.438739e-04,7.566110e-03
3866624,65543,50266112,441518,2.031330e-03,1.431452e-01,4.026347e-04,8.063707e-03
3883008,65545,50479104,443488,-7.968740e-04,1.491520e-01,5.241336e-04,9.178574e-03
3899392,65552,50692096,445343,-8.171661e-04,1.521816e-01,5.250632e-04,9.768254e-03
3915776,65653,50905088,447126,1.546024e-03,1.511326e-01,4.223463e-04,9.562000e-03
3932160,65690,51118080,448971,2.548528e-03,1.521316e-01,3.821462e-04,9.758380e-03
3948544,65701,51331072,450886,1.002510e-03,1.466278e-01,4.449813e-04,8.701297e-03
3964928,67301,51544064,452789,7.166778e-03,1.438456e-01,2.229142e-04,8.189973e-03
3981312,67303,51757056,454625,1.028185e-02,1.412467e-01,1.395999e-04,7.726345e-03
3997696,67306,51970048,456588,1.059981e-02,1.442241e-01,1.321875e-04,8.258627e-03
4014080,75016,52183040,458545,1.055866e-02,1.462231e-01,1.331354e-04,8.625956e-03
4030464,76323,52396032,460447,9.534875e-03,1.492399e-01,1.578092e-04,9.195428e-03
4046848,78088,52609024,462472,5.818909e-03,1.466737e-01,2.649792e-04,8.709855e-03
4063232,85314,52822016,464336,6.481423e-03,1.460360e-01,2.438491e-04,8.591231e-03
4079616,88429,53035008,466209,9.253839e-03,1.461423e-01,1.649491e-04,8.610960e-03
4096000,88447,53248000,468146,7.718334e-03,1.478361e-01,2.067486e-04,8.928177e-03
4112384,88479,53460992,469978,4.296126e-03,1.457382e-01,3.168743e-04,8.536109e-03
4128768,88481,53673984,471831,8.217464e-03,1.437226e-01,1.926440e-04,8.167737e-03
4145152,88528,53886976,473775,6.155950e-03,1.410884e-01,2.541200e-04,7.698535e-03
4161536,88532,54099968,475650,4.070473e-03,1.432276e-01,3.249589e-04,8.078510e-03
4177920,88538,54312960,477569,6.508940e-03,1.402933e-01,2.429904e-04,7.559641e-03
4194304,88552,54525952,479388,7.855451e-03,1.422588e-01,2.028243e-04,7.905294e-03
4210688,88571,54738944,481301,2.024936e-03,1.421281e-01,4.028914e-04,7.882067e-03
4227072,88578,54951936,483229,8.834057e-04,1.414951e-01,4.500204e-04,7.770074e-03
4243456,88588,55164928,485004,-1.047401e-03,1.418603e-01,5.356675e-04,7.834582e-03
4259840,88595,55377920,486868,-4.178703e-03,1.429404e-01,6.904173e-04,8.026962e-03
4276224,88605,55590912,488620,-3.188859e-03,1.426481e-01,6.393793e-04,7.974666e-03
4292608,88618,55803904,490489,-6.613294e-03,1.443373e-01,8.242861e-04,8.279226e-03
4308992,88625,56016896,492331,-2.167483e-03,1.477623e-01,5.887696e-04,8.914238e-03
4325376,88640,56229888,494174,-1.796783e-03,1.506753e-01,5.709172e-04,9.472774e-03
4341760,88642,56442880,496034,-2.375702e-03,1.507157e-01,5.989175e-04,9.480654e-03
4358144,88652,56655872,497858,-1.176085e-03,1.500054e-01,5.416407e-04,9.342830e-03
4374528,88653,56868864,499760,-1.213504e-03,1.517268e-01,5.433838e-04,9.678567e-03
4390912,88657,57081856,501607,-1.728686e-03,1.496981e-01,5.676676e-04,9.283514e-03
4407296,88665,57294848,503459,-2.781645e-03,1.495652e-01,6.189515e-04,9.257917e-03
4423680,88667,57507840,505456,-3.169922e-03,1.499680e-01,6.384219e-04,9.335591e-03
4440064,88679,57720832,507289,-3.864691e-03,1.503227e-01,6.740141e-04,9.404264e-03
4456448,88685,57933824,509105,-3.466971e-03,1.499069e-01,6.535212e-04,9.323804e-03
4472832,88689,58146816,510972,-5.814777e-04,1.501459e-01,5.143174e-04,9.370002e-03
4489216,88695,58359808,512815,1.837264e-03,1.459577e-01,4.104605e-04,8.576729e-03
4505600,88696,58572800,514697,6.159538e-03,1.463415e-01,2.540056e-04,8.647966e-03
4521984,88702,58785792,516633,9.679058e-03,1.453787e-01,1.542075e-04,8.469814e-03
4538368,88707,58998784,518485,1.116895e-02,1.461159e-01,1.194243e-04,8.606046e-03
4554752,88722,59211776,520322,1.327153e-02,1.472469e-01,7.789048e-05,8.817177e-03
4571136,88727,59424768,522176,1.107997e-02,1.487887e-01,1.213769e-04,9.109099e-03
4587520,88729,59637760,524016,1.021556e-02,1.488830e-01,1.411707e-04,9.127110e-03
4603904,88732,59850752,525877,1.049498e-02,1.475555e-01,1.346090e-04,8.875219e-03
4620288,88755,60063744,527786,5.555010e-03,1.451160e-01,2.736404e-04,8.421538e-03
4636672,88762,60276736,529752,7.122109e-03,1.469563e-01,2.242501e-04,8.762675e-03
4653056,88777,60489728,531549,6.019892e-03,1.460327e-01,2.584763e-04,8.590627e-03
